test_id,adult_females,adult_males,juveniles,pups,subadult_males
10768,47.0,14.0,110.0,37.0,8.0
10769,14.0,5.0,8.0,6.0,5.0
10770,13.0,6.0,9.0,5.0,6.0
10771,61.0,13.0,29.0,33.0,7.0
10772,30.0,9.0,11.0,28.0,5.0
10773,26.0,8.0,13.0,13.0,7.0
10774,14.0,5.0,9.0,7.0,6.0
10775,12.0,5.0,8.0,11.0,4.0
10776,42.0,8.0,64.0,16.0,8.0
10777,14.0,4.0,9.0,6.0,4.0
10778,18.0,5.0,9.0,8.0,5.0
10779,23.0,7.0,15.0,11.0,4.0
10780,12.0,5.0,10.0,6.0,8.0
10781,26.0,7.0,17.0,14.0,6.0
10782,14.0,4.0,10.0,5.0,4.0
10783,21.0,8.0,11.0,20.0,6.0
10784,21.0,6.0,13.0,7.0,5.0
10785,13.0,5.0,8.0,6.0,5.0
10786,21.0,8.0,14.0,11.0,8.0
10787,14.0,5.0,8.0,5.0,4.0
10788,45.0,6.0,37.0,11.0,6.0
10789,13.0,5.0,12.0,5.0,5.0
10790,21.0,5.0,14.0,9.0,10.0
10791,13.0,5.0,10.0,5.0,6.0
10792,13.0,4.0,12.0,5.0,5.0
10793,16.0,5.0,11.0,8.0,6.0
10794,21.0,6.0,10.0,8.0,4.0
10795,13.0,4.0,11.0,5.0,5.0
10796,12.0,5.0,9.0,7.0,5.0
10797,13.0,4.0,16.0,5.0,5.0
10798,13.0,5.0,10.0,7.0,6.0
10799,47.0,9.0,26.0,24.0,8.0
10800,24.0,11.0,11.0,19.0,6.0
10801,17.0,5.0,11.0,7.0,6.0
10802,30.0,7.0,58.0,8.0,5.0
10803,18.0,5.0,8.0,8.0,5.0
10804,37.0,6.0,14.0,24.0,8.0
10805,36.0,9.0,13.0,24.0,6.0
10806,21.0,7.0,15.0,7.0,8.0
10807,17.0,5.0,13.0,6.0,4.0
10808,29.0,6.0,10.0,15.0,5.0
10809,20.0,6.0,15.0,8.0,5.0
10810,13.0,5.0,8.0,7.0,7.0
10811,24.0,5.0,13.0,12.0,6.0
10812,12.0,5.0,9.0,5.0,5.0
10813,19.0,5.0,8.0,8.0,4.0
10814,13.0,5.0,9.0,5.0,5.0
10815,14.0,5.0,14.0,5.0,5.0
10816,46.0,7.0,26.0,11.0,7.0
10817,13.0,4.0,11.0,6.0,5.0
10818,12.0,5.0,10.0,5.0,4.0
10819,18.0,8.0,11.0,11.0,6.0
10820,16.0,5.0,13.0,6.0,5.0
10821,21.0,5.0,22.0,5.0,5.0
10822,14.0,5.0,9.0,5.0,5.0
10823,14.0,5.0,9.0,8.0,5.0
10824,26.0,6.0,11.0,15.0,5.0
10825,13.0,4.0,10.0,5.0,5.0
10826,13.0,5.0,12.0,5.0,5.0
10827,27.0,5.0,16.0,6.0,8.0
10828,11.0,4.0,8.0,6.0,5.0
10829,36.0,7.0,13.0,18.0,6.0
10830,14.0,5.0,9.0,6.0,5.0
10831,25.0,8.0,11.0,18.0,6.0
10832,13.0,5.0,10.0,6.0,5.0
10833,15.0,5.0,12.0,6.0,7.0
10834,14.0,5.0,9.0,6.0,5.0
10835,16.0,5.0,10.0,13.0,6.0
10836,14.0,5.0,10.0,5.0,5.0
10837,24.0,6.0,10.0,9.0,6.0
10838,13.0,5.0,14.0,5.0,7.0
10839,17.0,5.0,11.0,6.0,7.0
10840,13.0,5.0,8.0,6.0,4.0
10841,18.0,7.0,15.0,7.0,5.0
10842,16.0,5.0,14.0,6.0,5.0
10843,63.0,14.0,13.0,28.0,6.0
10844,23.0,6.0,8.0,10.0,5.0
10845,12.0,5.0,9.0,5.0,5.0
10846,14.0,4.0,12.0,5.0,5.0
10847,13.0,5.0,8.0,5.0,5.0
10848,15.0,5.0,9.0,7.0,5.0
10849,13.0,4.0,10.0,5.0,7.0
10850,12.0,5.0,8.0,7.0,5.0
10851,24.0,6.0,13.0,13.0,5.0
10852,13.0,6.0,12.0,7.0,5.0
10853,24.0,5.0,13.0,10.0,6.0
10854,57.0,6.0,35.0,26.0,10.0
10855,11.0,5.0,10.0,7.0,5.0
10856,42.0,9.0,49.0,14.0,8.0
10857,13.0,5.0,10.0,5.0,6.0
10858,22.0,6.0,9.0,12.0,6.0
10859,13.0,5.0,7.0,8.0,5.0
10860,25.0,6.0,10.0,8.0,5.0
10861,13.0,5.0,9.0,6.0,5.0
10862,53.0,12.0,17.0,44.0,11.0
10863,13.0,4.0,10.0,5.0,4.0
10864,18.0,5.0,16.0,6.0,7.0
10865,13.0,5.0,10.0,5.0,5.0
10866,13.0,5.0,8.0,8.0,5.0
10867,25.0,6.0,16.0,14.0,7.0
10868,13.0,5.0,8.0,5.0,7.0
10869,13.0,5.0,9.0,5.0,5.0
10870,11.0,5.0,8.0,5.0,4.0
10871,22.0,6.0,13.0,6.0,6.0
10872,12.0,5.0,7.0,7.0,5.0
10873,16.0,6.0,9.0,18.0,5.0
10874,12.0,5.0,8.0,6.0,4.0
10875,13.0,5.0,8.0,6.0,5.0
10876,43.0,10.0,14.0,14.0,8.0
10877,12.0,5.0,11.0,8.0,6.0
10878,16.0,5.0,16.0,14.0,7.0
10879,81.0,10.0,24.0,29.0,11.0
10880,14.0,4.0,9.0,5.0,6.0
10881,14.0,5.0,12.0,5.0,4.0
10882,13.0,6.0,8.0,6.0,5.0
10883,12.0,5.0,8.0,5.0,5.0
10884,17.0,5.0,11.0,8.0,5.0
10885,22.0,6.0,15.0,14.0,6.0
10886,19.0,6.0,9.0,7.0,4.0
10887,22.0,6.0,11.0,10.0,5.0
10888,25.0,6.0,11.0,11.0,4.0
10889,21.0,7.0,15.0,7.0,9.0
10890,41.0,8.0,13.0,22.0,6.0
10891,22.0,6.0,12.0,7.0,5.0
10892,13.0,4.0,10.0,5.0,5.0
10893,14.0,5.0,8.0,11.0,5.0
10894,14.0,5.0,12.0,6.0,5.0
10895,13.0,4.0,8.0,6.0,4.0
10896,16.0,4.0,12.0,8.0,6.0
10897,17.0,5.0,9.0,5.0,4.0
10898,13.0,5.0,9.0,6.0,5.0
10899,15.0,5.0,9.0,5.0,6.0
10900,48.0,12.0,37.0,19.0,6.0
10901,25.0,6.0,12.0,10.0,5.0
10902,13.0,5.0,12.0,5.0,7.0
10903,17.0,6.0,8.0,13.0,5.0
10904,15.0,5.0,11.0,6.0,5.0
10905,13.0,5.0,9.0,8.0,5.0
10906,13.0,4.0,9.0,5.0,5.0
10907,43.0,8.0,12.0,10.0,10.0
10908,24.0,7.0,13.0,10.0,5.0
10909,12.0,5.0,9.0,5.0,5.0
10910,14.0,4.0,10.0,5.0,4.0
10911,19.0,6.0,9.0,17.0,6.0
10912,14.0,5.0,10.0,7.0,5.0
10913,14.0,6.0,10.0,12.0,5.0
10914,12.0,4.0,9.0,5.0,7.0
10915,18.0,5.0,12.0,7.0,5.0
10916,16.0,5.0,34.0,10.0,6.0
10917,13.0,5.0,8.0,6.0,5.0
10918,14.0,5.0,9.0,5.0,5.0
10919,19.0,5.0,12.0,7.0,6.0
10920,18.0,8.0,11.0,15.0,6.0
10921,30.0,5.0,60.0,12.0,6.0
10922,35.0,8.0,23.0,20.0,6.0
10923,17.0,4.0,12.0,6.0,5.0
10924,23.0,5.0,13.0,7.0,6.0
10925,13.0,4.0,10.0,5.0,5.0
10926,12.0,5.0,9.0,6.0,5.0
10927,14.0,5.0,8.0,6.0,4.0
10928,13.0,5.0,10.0,5.0,5.0
10929,13.0,4.0,10.0,5.0,4.0
10930,12.0,5.0,10.0,5.0,5.0
10931,15.0,4.0,10.0,5.0,7.0
10932,21.0,5.0,13.0,8.0,6.0
10933,14.0,4.0,17.0,6.0,6.0
10934,25.0,6.0,32.0,8.0,6.0
10935,24.0,13.0,9.0,27.0,6.0
10936,72.0,13.0,12.0,65.0,6.0
10937,45.0,12.0,12.0,28.0,7.0
10938,12.0,5.0,16.0,9.0,6.0
10939,13.0,5.0,8.0,7.0,5.0
10940,44.0,10.0,14.0,44.0,7.0
10941,21.0,5.0,23.0,6.0,4.0
10942,32.0,7.0,11.0,12.0,5.0
10943,25.0,6.0,17.0,9.0,5.0
10944,14.0,8.0,11.0,7.0,5.0
10945,17.0,5.0,9.0,6.0,10.0
10946,14.0,5.0,8.0,5.0,8.0
10947,21.0,6.0,9.0,7.0,4.0
10948,65.0,8.0,12.0,20.0,6.0
10949,15.0,5.0,10.0,7.0,8.0
10950,18.0,5.0,9.0,9.0,6.0
10951,13.0,4.0,9.0,5.0,4.0
10952,12.0,5.0,10.0,5.0,7.0
10953,21.0,6.0,13.0,7.0,5.0
10954,20.0,7.0,11.0,7.0,5.0
10955,31.0,8.0,11.0,19.0,6.0
10956,12.0,5.0,8.0,5.0,5.0
10957,14.0,5.0,11.0,7.0,6.0
10958,66.0,10.0,65.0,24.0,9.0
10959,19.0,5.0,13.0,6.0,4.0
10960,17.0,6.0,10.0,11.0,5.0
10961,15.0,7.0,9.0,9.0,5.0
10962,13.0,5.0,9.0,6.0,6.0
10963,14.0,5.0,12.0,7.0,5.0
10964,12.0,5.0,7.0,6.0,4.0
10965,18.0,5.0,13.0,6.0,5.0
10966,27.0,8.0,10.0,17.0,5.0
10967,26.0,7.0,35.0,5.0,5.0
10968,23.0,5.0,11.0,5.0,5.0
10969,18.0,5.0,12.0,7.0,5.0
10970,92.0,9.0,12.0,51.0,6.0
10971,13.0,4.0,10.0,5.0,8.0
10972,13.0,4.0,11.0,6.0,5.0
10973,27.0,6.0,9.0,16.0,6.0
10974,12.0,4.0,8.0,6.0,5.0
10975,11.0,5.0,9.0,5.0,5.0
10976,13.0,5.0,9.0,7.0,5.0
10977,44.0,8.0,20.0,10.0,7.0
10978,12.0,5.0,8.0,6.0,5.0
10979,13.0,4.0,11.0,5.0,4.0
10980,13.0,4.0,9.0,5.0,7.0
10981,26.0,5.0,9.0,8.0,5.0
10982,14.0,4.0,9.0,5.0,4.0
10983,14.0,5.0,10.0,6.0,7.0
10984,36.0,6.0,11.0,10.0,8.0
10985,80.0,10.0,13.0,52.0,7.0
10986,69.0,8.0,30.0,19.0,7.0
10987,15.0,5.0,10.0,6.0,5.0
10988,17.0,7.0,9.0,14.0,8.0
10989,15.0,5.0,11.0,7.0,5.0
10990,16.0,6.0,10.0,15.0,6.0
10991,13.0,5.0,9.0,5.0,5.0
10992,16.0,6.0,8.0,6.0,4.0
10993,13.0,4.0,10.0,5.0,4.0
10994,21.0,6.0,13.0,8.0,5.0
10995,18.0,6.0,9.0,9.0,5.0
10996,13.0,4.0,8.0,5.0,4.0
10997,14.0,6.0,8.0,7.0,5.0
10998,106.0,9.0,24.0,41.0,11.0
10999,35.0,10.0,12.0,19.0,8.0
11000,13.0,4.0,12.0,5.0,4.0
11001,16.0,5.0,8.0,5.0,4.0
11002,14.0,4.0,10.0,6.0,8.0
11003,40.0,7.0,13.0,17.0,9.0
11004,26.0,7.0,36.0,9.0,8.0
11005,13.0,5.0,7.0,6.0,4.0
11006,12.0,5.0,10.0,6.0,7.0
11007,13.0,4.0,10.0,6.0,5.0
11008,17.0,5.0,12.0,5.0,5.0
11009,56.0,8.0,13.0,40.0,7.0
11010,19.0,6.0,11.0,12.0,7.0
11011,13.0,5.0,12.0,9.0,4.0
11012,12.0,5.0,9.0,8.0,5.0
11013,14.0,5.0,10.0,7.0,5.0
11014,19.0,7.0,13.0,12.0,10.0
11015,66.0,13.0,35.0,51.0,7.0
11016,12.0,5.0,9.0,5.0,5.0
11017,12.0,5.0,12.0,5.0,4.0
11018,37.0,8.0,12.0,23.0,8.0
11019,13.0,4.0,9.0,5.0,4.0
11020,23.0,6.0,13.0,7.0,5.0
11021,13.0,5.0,15.0,10.0,5.0
11022,76.0,14.0,14.0,58.0,8.0
11023,13.0,7.0,9.0,7.0,4.0
11024,61.0,14.0,13.0,33.0,7.0
11025,13.0,4.0,9.0,5.0,5.0
11026,12.0,5.0,9.0,6.0,7.0
11027,26.0,5.0,12.0,6.0,6.0
11028,16.0,5.0,12.0,5.0,5.0
11029,14.0,5.0,9.0,5.0,7.0
11030,57.0,14.0,38.0,39.0,8.0
11031,19.0,5.0,23.0,9.0,5.0
11032,23.0,8.0,8.0,15.0,5.0
11033,73.0,15.0,13.0,51.0,6.0
11034,13.0,4.0,10.0,5.0,5.0
11035,14.0,5.0,9.0,5.0,6.0
11036,13.0,4.0,10.0,5.0,4.0
11037,19.0,5.0,16.0,5.0,4.0
11038,12.0,5.0,8.0,5.0,8.0
11039,13.0,4.0,8.0,5.0,4.0
11040,13.0,4.0,10.0,5.0,6.0
11041,12.0,5.0,9.0,5.0,7.0
11042,12.0,5.0,10.0,8.0,5.0
11043,15.0,5.0,9.0,6.0,5.0
11044,14.0,4.0,10.0,5.0,5.0
11045,13.0,5.0,9.0,9.0,5.0
11046,37.0,7.0,10.0,10.0,5.0
11047,46.0,6.0,14.0,15.0,8.0
11048,14.0,5.0,8.0,6.0,5.0
11049,17.0,5.0,13.0,7.0,5.0
11050,33.0,5.0,9.0,9.0,9.0
11051,13.0,5.0,9.0,5.0,4.0
11052,20.0,6.0,13.0,13.0,6.0
11053,13.0,5.0,8.0,5.0,4.0
11054,42.0,7.0,16.0,8.0,7.0
11055,31.0,8.0,14.0,18.0,7.0
11056,55.0,11.0,33.0,50.0,6.0
11057,13.0,5.0,8.0,6.0,4.0
11058,16.0,6.0,12.0,9.0,7.0
11059,36.0,8.0,12.0,11.0,5.0
11060,23.0,5.0,11.0,6.0,5.0
11061,15.0,5.0,10.0,6.0,9.0
11062,14.0,5.0,11.0,7.0,8.0
11063,13.0,4.0,11.0,5.0,4.0
11064,14.0,6.0,11.0,6.0,5.0
11065,53.0,11.0,22.0,29.0,7.0
11066,20.0,6.0,8.0,7.0,5.0
11067,12.0,5.0,15.0,5.0,6.0
11068,19.0,5.0,11.0,8.0,5.0
11069,16.0,5.0,20.0,7.0,5.0
11070,27.0,9.0,14.0,19.0,7.0
11071,17.0,5.0,12.0,6.0,5.0
11072,25.0,7.0,15.0,10.0,5.0
11073,14.0,5.0,8.0,6.0,5.0
11074,26.0,10.0,13.0,14.0,7.0
11075,13.0,5.0,8.0,6.0,5.0
11076,12.0,5.0,9.0,5.0,10.0
11077,13.0,4.0,8.0,6.0,4.0
11078,13.0,5.0,10.0,5.0,8.0
11079,14.0,7.0,9.0,7.0,5.0
11080,13.0,5.0,10.0,5.0,4.0
11081,12.0,5.0,9.0,5.0,5.0
11082,13.0,5.0,8.0,12.0,5.0
11083,13.0,5.0,8.0,6.0,4.0
11084,15.0,6.0,8.0,7.0,5.0
11085,14.0,5.0,9.0,5.0,5.0
11086,15.0,5.0,12.0,10.0,6.0
11087,17.0,5.0,21.0,7.0,10.0
11088,15.0,5.0,10.0,6.0,5.0
11089,13.0,4.0,10.0,5.0,4.0
11090,14.0,5.0,8.0,5.0,5.0
11091,27.0,6.0,16.0,14.0,6.0
11092,13.0,4.0,10.0,6.0,5.0
11093,15.0,5.0,9.0,8.0,5.0
11094,13.0,5.0,9.0,6.0,5.0
11095,16.0,5.0,10.0,12.0,5.0
11096,36.0,5.0,15.0,21.0,9.0
11097,12.0,5.0,9.0,7.0,5.0
11098,58.0,10.0,33.0,21.0,7.0
11099,11.0,5.0,9.0,6.0,4.0
11100,43.0,9.0,32.0,10.0,6.0
11101,13.0,5.0,7.0,9.0,4.0
11102,26.0,7.0,22.0,9.0,6.0
11103,50.0,9.0,15.0,33.0,9.0
11104,13.0,5.0,9.0,5.0,5.0
11105,12.0,4.0,9.0,6.0,5.0
11106,24.0,6.0,8.0,16.0,6.0
11107,64.0,14.0,12.0,44.0,7.0
11108,16.0,5.0,13.0,5.0,7.0
11109,11.0,5.0,9.0,7.0,5.0
11110,15.0,7.0,9.0,11.0,6.0
11111,17.0,5.0,15.0,6.0,5.0
11112,12.0,5.0,7.0,5.0,5.0
11113,11.0,5.0,7.0,5.0,5.0
11114,12.0,5.0,16.0,5.0,5.0
11115,82.0,10.0,24.0,31.0,11.0
11116,13.0,5.0,8.0,6.0,5.0
11117,22.0,6.0,18.0,7.0,7.0
11118,17.0,5.0,11.0,12.0,6.0
11119,32.0,8.0,12.0,12.0,5.0
11120,16.0,5.0,9.0,9.0,6.0
11121,15.0,5.0,8.0,5.0,5.0
11122,22.0,6.0,14.0,5.0,7.0
11123,21.0,6.0,13.0,28.0,9.0
11124,15.0,6.0,14.0,6.0,5.0
11125,35.0,7.0,39.0,9.0,7.0
11126,13.0,4.0,10.0,5.0,6.0
11127,15.0,5.0,11.0,7.0,7.0
11128,32.0,5.0,28.0,10.0,5.0
11129,18.0,5.0,13.0,8.0,7.0
11130,15.0,5.0,8.0,6.0,8.0
11131,20.0,7.0,13.0,10.0,5.0
11132,13.0,4.0,10.0,5.0,7.0
11133,13.0,4.0,10.0,5.0,4.0
11134,38.0,6.0,72.0,29.0,7.0
11135,13.0,5.0,10.0,5.0,7.0
11136,14.0,5.0,8.0,6.0,4.0
11137,38.0,7.0,22.0,18.0,7.0
11138,13.0,4.0,12.0,8.0,7.0
11139,11.0,5.0,9.0,5.0,8.0
11140,17.0,5.0,12.0,7.0,5.0
11141,21.0,5.0,10.0,11.0,6.0
11142,13.0,5.0,10.0,7.0,5.0
11143,13.0,5.0,10.0,5.0,5.0
11144,17.0,5.0,10.0,6.0,4.0
11145,70.0,8.0,21.0,43.0,8.0
11146,58.0,10.0,13.0,33.0,5.0
11147,22.0,7.0,11.0,9.0,8.0
11148,14.0,5.0,10.0,5.0,4.0
11149,62.0,7.0,76.0,23.0,8.0
11150,14.0,4.0,9.0,5.0,7.0
11151,22.0,6.0,12.0,7.0,5.0
11152,15.0,6.0,11.0,15.0,7.0
11153,12.0,6.0,9.0,7.0,7.0
11154,51.0,9.0,11.0,17.0,7.0
11155,28.0,5.0,11.0,11.0,6.0
11156,20.0,5.0,9.0,7.0,5.0
11157,15.0,5.0,10.0,5.0,5.0
11158,12.0,6.0,9.0,6.0,5.0
11159,12.0,5.0,10.0,5.0,5.0
11160,20.0,5.0,8.0,11.0,6.0
11161,24.0,6.0,12.0,12.0,5.0
11162,39.0,10.0,11.0,38.0,8.0
11163,14.0,4.0,10.0,5.0,5.0
11164,32.0,11.0,39.0,24.0,6.0
11165,14.0,5.0,10.0,5.0,4.0
11166,17.0,6.0,9.0,9.0,5.0
11167,20.0,6.0,12.0,8.0,6.0
11168,19.0,5.0,14.0,6.0,8.0
11169,14.0,5.0,10.0,7.0,6.0
11170,24.0,5.0,15.0,25.0,6.0
11171,21.0,5.0,39.0,6.0,5.0
11172,29.0,8.0,17.0,9.0,7.0
11173,13.0,5.0,9.0,5.0,7.0
11174,16.0,4.0,17.0,6.0,4.0
11175,14.0,5.0,10.0,6.0,6.0
11176,21.0,5.0,15.0,8.0,8.0
11177,21.0,7.0,12.0,16.0,5.0
11178,13.0,5.0,11.0,5.0,5.0
11179,14.0,5.0,14.0,6.0,5.0
11180,23.0,5.0,17.0,6.0,5.0
11181,12.0,5.0,7.0,7.0,5.0
11182,13.0,5.0,8.0,6.0,5.0
11183,13.0,4.0,10.0,5.0,6.0
11184,14.0,5.0,15.0,8.0,6.0
11185,23.0,5.0,25.0,7.0,5.0
11186,18.0,6.0,12.0,19.0,7.0
11187,16.0,5.0,13.0,7.0,5.0
11188,44.0,8.0,21.0,17.0,6.0
11189,11.0,5.0,8.0,6.0,5.0
11190,35.0,9.0,27.0,14.0,7.0
11191,19.0,7.0,15.0,19.0,6.0
11192,13.0,4.0,9.0,5.0,5.0
11193,16.0,5.0,13.0,6.0,5.0
11194,30.0,6.0,13.0,10.0,6.0
11195,13.0,5.0,9.0,5.0,5.0
11196,27.0,6.0,10.0,18.0,5.0
11197,34.0,5.0,14.0,7.0,5.0
11198,28.0,5.0,26.0,6.0,6.0
11199,13.0,4.0,11.0,5.0,5.0
11200,20.0,6.0,14.0,12.0,9.0
11201,16.0,8.0,12.0,18.0,5.0
11202,13.0,4.0,13.0,5.0,6.0
11203,13.0,4.0,11.0,5.0,4.0
11204,16.0,6.0,17.0,7.0,6.0
11205,19.0,5.0,11.0,8.0,5.0
11206,15.0,5.0,10.0,7.0,5.0
11207,32.0,8.0,16.0,12.0,6.0
11208,18.0,5.0,11.0,13.0,5.0
11209,38.0,10.0,19.0,20.0,6.0
11210,25.0,6.0,11.0,12.0,5.0
11211,16.0,5.0,13.0,9.0,5.0
11212,15.0,5.0,11.0,5.0,7.0
11213,14.0,5.0,10.0,5.0,4.0
11214,14.0,5.0,9.0,8.0,6.0
11215,13.0,5.0,8.0,6.0,5.0
11216,16.0,5.0,10.0,9.0,6.0
11217,20.0,6.0,10.0,8.0,4.0
11218,13.0,5.0,8.0,5.0,8.0
11219,18.0,8.0,12.0,12.0,6.0
11220,13.0,5.0,8.0,8.0,5.0
11221,21.0,7.0,15.0,12.0,6.0
11222,21.0,5.0,15.0,6.0,6.0
11223,12.0,5.0,9.0,5.0,5.0
11224,25.0,6.0,12.0,12.0,5.0
11225,12.0,5.0,9.0,5.0,5.0
11226,13.0,4.0,10.0,5.0,6.0
11227,39.0,10.0,12.0,19.0,6.0
11228,13.0,5.0,8.0,5.0,5.0
11229,31.0,8.0,10.0,29.0,6.0
11230,41.0,9.0,61.0,14.0,6.0
11231,12.0,5.0,10.0,5.0,5.0
11232,15.0,5.0,8.0,8.0,5.0
11233,13.0,5.0,10.0,7.0,6.0
11234,11.0,5.0,8.0,6.0,8.0
11235,28.0,7.0,11.0,9.0,5.0
11236,12.0,5.0,8.0,7.0,5.0
11237,34.0,11.0,12.0,27.0,6.0
11238,12.0,5.0,10.0,7.0,7.0
11239,17.0,6.0,21.0,5.0,6.0
11240,34.0,7.0,11.0,12.0,5.0
11241,40.0,9.0,13.0,19.0,6.0
11242,14.0,6.0,26.0,13.0,6.0
11243,14.0,6.0,11.0,7.0,5.0
11244,24.0,8.0,11.0,23.0,5.0
11245,20.0,7.0,10.0,14.0,6.0
11246,12.0,5.0,9.0,5.0,4.0
11247,23.0,6.0,16.0,6.0,5.0
11248,14.0,5.0,9.0,8.0,5.0
11249,21.0,5.0,10.0,14.0,6.0
11250,23.0,5.0,17.0,7.0,6.0
11251,53.0,11.0,12.0,15.0,8.0
11252,19.0,5.0,12.0,7.0,8.0
11253,24.0,8.0,11.0,18.0,5.0
11254,14.0,5.0,12.0,8.0,6.0
11255,16.0,5.0,18.0,5.0,5.0
11256,13.0,5.0,10.0,6.0,7.0
11257,13.0,4.0,10.0,5.0,4.0
11258,33.0,6.0,13.0,16.0,5.0
11259,12.0,5.0,9.0,6.0,5.0
11260,26.0,6.0,19.0,22.0,6.0
11261,13.0,5.0,10.0,5.0,5.0
11262,16.0,6.0,7.0,8.0,5.0
11263,13.0,5.0,8.0,5.0,5.0
11264,12.0,4.0,8.0,5.0,4.0
11265,13.0,4.0,9.0,5.0,4.0
11266,12.0,5.0,8.0,5.0,5.0
11267,32.0,7.0,15.0,33.0,7.0
11268,13.0,5.0,8.0,5.0,5.0
11269,14.0,5.0,9.0,5.0,5.0
11270,44.0,6.0,14.0,15.0,7.0
11271,13.0,6.0,9.0,6.0,4.0
11272,15.0,6.0,10.0,7.0,6.0
11273,13.0,4.0,9.0,5.0,6.0
11274,14.0,4.0,10.0,8.0,7.0
11275,15.0,6.0,9.0,13.0,7.0
11276,17.0,5.0,10.0,6.0,4.0
11277,25.0,6.0,17.0,7.0,5.0
11278,13.0,4.0,9.0,5.0,5.0
11279,14.0,5.0,12.0,5.0,4.0
11280,14.0,5.0,9.0,5.0,5.0
11281,15.0,5.0,11.0,9.0,6.0
11282,16.0,5.0,10.0,6.0,5.0
11283,13.0,5.0,10.0,5.0,5.0
11284,13.0,5.0,8.0,11.0,5.0
11285,14.0,5.0,10.0,8.0,4.0
11286,17.0,5.0,8.0,6.0,4.0
11287,12.0,5.0,9.0,5.0,6.0
11288,14.0,5.0,19.0,5.0,7.0
11289,48.0,8.0,24.0,27.0,8.0
11290,45.0,7.0,10.0,17.0,7.0
11291,13.0,5.0,11.0,5.0,5.0
11292,42.0,9.0,42.0,15.0,6.0
11293,38.0,7.0,54.0,6.0,7.0
11294,18.0,5.0,13.0,7.0,5.0
11295,13.0,5.0,9.0,9.0,5.0
11296,19.0,5.0,29.0,7.0,5.0
11297,12.0,6.0,8.0,7.0,5.0
11298,12.0,5.0,8.0,5.0,5.0
11299,39.0,11.0,13.0,52.0,7.0
11300,66.0,9.0,13.0,47.0,10.0
11301,26.0,7.0,12.0,14.0,6.0
11302,47.0,10.0,67.0,37.0,7.0
11303,18.0,8.0,13.0,12.0,6.0
11304,15.0,4.0,15.0,5.0,5.0
11305,13.0,4.0,10.0,5.0,5.0
11306,51.0,6.0,44.0,7.0,8.0
11307,14.0,5.0,11.0,6.0,4.0
11308,44.0,8.0,14.0,8.0,6.0
11309,20.0,5.0,18.0,5.0,5.0
11310,11.0,5.0,9.0,5.0,5.0
11311,15.0,5.0,23.0,5.0,5.0
11312,14.0,5.0,14.0,5.0,5.0
11313,13.0,4.0,10.0,5.0,5.0
11314,48.0,10.0,31.0,17.0,7.0
11315,13.0,5.0,9.0,5.0,7.0
11316,22.0,6.0,13.0,6.0,5.0
11317,13.0,4.0,11.0,5.0,5.0
11318,22.0,6.0,10.0,15.0,5.0
11319,16.0,5.0,9.0,5.0,9.0
11320,13.0,5.0,9.0,7.0,6.0
11321,46.0,9.0,22.0,24.0,9.0
11322,17.0,5.0,8.0,8.0,4.0
11323,29.0,6.0,12.0,9.0,6.0
11324,13.0,4.0,10.0,6.0,6.0
11325,18.0,5.0,18.0,5.0,4.0
11326,36.0,9.0,15.0,42.0,10.0
11327,14.0,4.0,10.0,5.0,4.0
11328,14.0,5.0,10.0,5.0,5.0
11329,17.0,5.0,13.0,10.0,5.0
11330,12.0,5.0,10.0,5.0,5.0
11331,13.0,5.0,8.0,16.0,6.0
11332,16.0,5.0,10.0,7.0,5.0
11333,17.0,5.0,13.0,6.0,5.0
11334,17.0,6.0,13.0,6.0,6.0
11335,26.0,6.0,10.0,11.0,4.0
11336,12.0,5.0,8.0,6.0,4.0
11337,43.0,9.0,12.0,30.0,6.0
11338,15.0,4.0,12.0,5.0,8.0
11339,15.0,5.0,9.0,6.0,9.0
11340,24.0,6.0,14.0,6.0,5.0
11341,12.0,5.0,12.0,7.0,6.0
11342,19.0,5.0,17.0,5.0,5.0
11343,71.0,14.0,25.0,54.0,9.0
11344,27.0,6.0,8.0,12.0,8.0
11345,13.0,5.0,9.0,5.0,5.0
11346,87.0,9.0,21.0,52.0,7.0
11347,15.0,7.0,11.0,20.0,6.0
11348,14.0,4.0,11.0,5.0,5.0
11349,15.0,5.0,11.0,6.0,6.0
11350,12.0,5.0,8.0,12.0,6.0
11351,14.0,5.0,9.0,6.0,5.0
11352,12.0,5.0,9.0,6.0,5.0
11353,32.0,10.0,74.0,16.0,7.0
11354,18.0,11.0,12.0,13.0,7.0
11355,21.0,7.0,12.0,11.0,5.0
11356,14.0,5.0,10.0,6.0,4.0
11357,65.0,12.0,25.0,59.0,11.0
11358,20.0,6.0,13.0,18.0,5.0
11359,14.0,5.0,10.0,5.0,8.0
11360,13.0,4.0,10.0,5.0,6.0
11361,30.0,12.0,15.0,40.0,7.0
11362,14.0,5.0,8.0,5.0,5.0
11363,13.0,5.0,8.0,10.0,4.0
11364,12.0,5.0,9.0,5.0,5.0
11365,49.0,8.0,11.0,32.0,6.0
11366,44.0,12.0,12.0,22.0,7.0
11367,53.0,8.0,64.0,25.0,7.0
11368,33.0,5.0,10.0,5.0,5.0
11369,13.0,4.0,11.0,5.0,5.0
11370,28.0,5.0,9.0,5.0,6.0
11371,24.0,5.0,12.0,6.0,7.0
11372,13.0,5.0,9.0,5.0,8.0
11373,30.0,10.0,11.0,23.0,6.0
11374,13.0,5.0,11.0,5.0,5.0
